,dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
1130,glass,6,distance,euclidean,4,0.6897663551401868,0.6841578667479202,0.6036504000548518,0.6230163229453903
1131,glass,6,distance,euclidean,5,0.6921028037383178,0.6872842862959407,0.6055489116877768,0.6254992502992186
1132,glass,6,distance,euclidean,6,0.6952336448598131,0.6975221664326542,0.6083314745120286,0.6297990379315329
1133,glass,6,distance,euclidean,7,0.6971962616822431,0.6987047269785798,0.6117698040871147,0.6322623951156006
1134,glass,6,distance,euclidean,8,0.6983177570093458,0.7087217528880015,0.6129531448439582,0.6359369940847426
1135,glass,6,distance,euclidean,9,0.6982242990654204,0.7067283024122314,0.6119012147291478,0.6337555428692382
1136,glass,6,sqrt-order,manhattan,2,0.6924299065420559,0.6755868723404357,0.596623928604125,0.6132167725587581
1137,glass,6,sqrt-order,manhattan,3,0.7023831775700934,0.6969204644716568,0.6292589333591254,0.6430938576794857
1138,glass,6,sqrt-order,manhattan,4,0.7108878504672898,0.6995430255481093,0.6420635448340689,0.6548993872530726
1139,glass,6,sqrt-order,manhattan,5,0.715607476635514,0.7135959791586004,0.6589735446802543,0.6697876461577283
1140,glass,6,sqrt-order,manhattan,6,0.7158878504672898,0.7113138109207494,0.6567395062264283,0.6682170510415043
1141,glass,6,sqrt-order,manhattan,7,0.7196261682242991,0.7181700279651291,0.6667383673248412,0.6769238605131072
1142,glass,6,sqrt-order,manhattan,8,0.72196261682243,0.7192155961856844,0.6688170791374859,0.6778938196527263
1143,glass,6,sqrt-order,manhattan,9,0.7238317757009347,0.7229033105286051,0.6729081378204095,0.6823367405543831
1144,glass,6,sqrt-order,euclidean,2,0.6677102803738317,0.6501203036711997,0.5627597317069133,0.5834960517192673
1145,glass,6,sqrt-order,euclidean,3,0.6835981308411213,0.6689226501752534,0.5951372166329729,0.6114120333205371
1146,glass,6,sqrt-order,euclidean,4,0.6904205607476634,0.6891016961463842,0.6124930823834954,0.6308501196679095
1147,glass,6,sqrt-order,euclidean,5,0.6926168224299064,0.6911681067090908,0.618490066932818,0.6355662219582787
1148,glass,6,sqrt-order,euclidean,6,0.6897196261682244,0.6950683461607257,0.6152428953836021,0.6357882547487441
1149,glass,6,sqrt-order,euclidean,7,0.6946261682242991,0.7015651127813524,0.6227564965164251,0.6424031489272595
1150,glass,6,sqrt-order,euclidean,8,0.6929906542056073,0.702163544444432,0.6220222431240633,0.6431001004541053
1151,glass,6,sqrt-order,euclidean,9,0.6967289719626167,0.7070407639208774,0.6294866300344575,0.6492142631793489
1152,glass,7,uniform,manhattan,2,0.6594392523364485,0.6209551630187324,0.5132847168913947,0.5322699435020541
1153,glass,7,uniform,manhattan,3,0.6650467289719626,0.6328542360002861,0.5397089888866338,0.5557882896213814
1154,glass,7,uniform,manhattan,4,0.6588317757009347,0.6164848429625633,0.5379332364648901,0.5523088382632195
1155,glass,7,uniform,manhattan,5,0.6639719626168223,0.6149488414864995,0.5462346002899274,0.5576734150111943
1156,glass,7,uniform,manhattan,6,0.6653271028037382,0.6138257838315064,0.5499940753350063,0.5608285189491267
1157,glass,7,uniform,manhattan,7,0.6675700934579438,0.6270223981398954,0.552745361425008,0.5648275667185289
1158,glass,7,uniform,manhattan,8,0.6670093457943926,0.6284388185637371,0.5540042670627435,0.5667055587089903
1159,glass,7,uniform,manhattan,9,0.6665420560747662,0.616057924705244,0.5588313032737875,0.5674103360458341
1160,glass,7,uniform,euclidean,2,0.6290654205607477,0.5628518880034151,0.4682705626994621,0.4807996021760213
1161,glass,7,uniform,euclidean,3,0.6454672897196261,0.5909107750886071,0.5103709182154256,0.5260314611279628
1162,glass,7,uniform,euclidean,4,0.6478037383177571,0.6168565547886147,0.5235001060842845,0.5413382782799452
1163,glass,7,uniform,euclidean,5,0.649766355140187,0.6189266092296772,0.5305109733471002,0.5467502783433646
1164,glass,7,uniform,euclidean,6,0.6485046728971962,0.6180432506603445,0.5318088360214174,0.5481299131881062
1165,glass,7,uniform,euclidean,7,0.6482710280373831,0.6072092265805775,0.5365438314932283,0.5510611794542811
1166,glass,7,uniform,euclidean,8,0.6490654205607477,0.6085277858518994,0.5384031391715015,0.5530869532131081
1167,glass,7,uniform,euclidean,9,0.6487850467289721,0.6100167420896301,0.5403837589327073,0.5553921489044175
1168,glass,7,distance,manhattan,2,0.6916822429906542,0.6803098638936748,0.5927214759389414,0.6095523045577814
1169,glass,7,distance,manhattan,3,0.7013084112149534,0.6978738446223978,0.6194327000473046,0.6336326299697712
1170,glass,7,distance,manhattan,4,0.7056542056074765,0.696369075405097,0.6295501691222039,0.6413836026763636
1171,glass,7,distance,manhattan,5,0.7092056074766357,0.6933278335854486,0.6323886936877221,0.6416605818759942
1172,glass,7,distance,manhattan,6,0.7100934579439253,0.6999105517051175,0.6333598586517609,0.644794205359034
1173,glass,7,distance,manhattan,7,0.7132710280373833,0.7108444157332499,0.6420073812980294,0.6536812889310789
1174,glass,7,distance,manhattan,8,0.7127570093457944,0.7114793603891413,0.641115498042796,0.6534534785173383
1175,glass,7,distance,manhattan,9,0.7165420560747664,0.7144501381705565,0.6472947278326535,0.6577988994410375
1176,glass,7,distance,euclidean,2,0.6627570093457943,0.6467064354231468,0.5497034817044693,0.5675654431569644
1177,glass,7,distance,euclidean,3,0.6770093457943925,0.6671679228611922,0.5882724549124411,0.6052327066290306
1178,glass,7,distance,euclidean,4,0.6849065420560748,0.6712927831365173,0.6013398577558127,0.6166076806479734
1179,glass,7,distance,euclidean,5,0.6875700934579438,0.6769039065112668,0.6097417950334306,0.6236256762679008
1180,glass,7,distance,euclidean,6,0.6875700934579438,0.6712020107530893,0.6126786731895358,0.6244927803028748
1181,glass,7,distance,euclidean,7,0.6908411214953272,0.6772306070963896,0.6141886505218682,0.6265426090555841
1182,glass,7,distance,euclidean,8,0.6906542056074766,0.6849450391265609,0.6159073334221461,0.6294283392988267
1183,glass,7,distance,euclidean,9,0.6903738317757011,0.6772139348658275,0.6194098030699398,0.6306437417308706
1184,glass,7,sqrt-order,manhattan,2,0.6843457943925233,0.6600172994284156,0.5748297089897122,0.5920797810818644
1185,glass,7,sqrt-order,manhattan,3,0.7031308411214955,0.6844266624501447,0.6167765615017937,0.6316636897550519
1186,glass,7,sqrt-order,manhattan,4,0.7029906542056075,0.6851132003775224,0.6210290769029159,0.6355667388614625
1187,glass,7,sqrt-order,manhattan,5,0.7085981308411213,0.6964031088363407,0.6330731550643742,0.6477323752000168
1188,glass,7,sqrt-order,manhattan,6,0.7093457943925234,0.6977095188225252,0.6380537473757554,0.6513895375096638
1189,glass,7,sqrt-order,manhattan,7,0.7118224299065422,0.7027413591359216,0.6440486225358648,0.6571023790417261
1190,glass,7,sqrt-order,manhattan,8,0.7125700934579439,0.7024156652323643,0.6445683748300379,0.6576963281474728
1191,glass,7,sqrt-order,manhattan,9,0.7125700934579441,0.7020049851580065,0.6466630513498773,0.6592160346805757
1192,glass,7,sqrt-order,euclidean,2,0.666588785046729,0.6509745305276227,0.5459596567635694,0.5672815949898782
1193,glass,7,sqrt-order,euclidean,3,0.6808878504672898,0.6653925394775202,0.5889123477132178,0.6049742198450088
1194,glass,7,sqrt-order,euclidean,4,0.6819158878504673,0.6683206417612054,0.5999301248474942,0.6156948874761815
1195,glass,7,sqrt-order,euclidean,5,0.6864953271028038,0.68188645998899,0.6099233945567617,0.6272172362507757
1196,glass,7,sqrt-order,euclidean,6,0.6903271028037384,0.6897490642999446,0.6174060669391618,0.6338376857804646
1197,glass,7,sqrt-order,euclidean,7,0.6886915887850468,0.6866534148533843,0.6163365287014801,0.6330788662280916
1198,glass,7,sqrt-order,euclidean,8,0.6903738317757009,0.6957739336361108,0.6202491816650031,0.6384732965952497
1199,glass,7,sqrt-order,euclidean,9,0.695,0.6991698042404019,0.6304997100116668,0.6467082544444241
1200,glass,8,uniform,manhattan,2,0.6563084112149532,0.5936979840290906,0.49562208710868894,0.5111787406664707
1201,glass,8,uniform,manhattan,3,0.6632242990654207,0.5994042477564588,0.5245324356121837,0.5385405932676008
1202,glass,8,uniform,manhattan,4,0.6633177570093457,0.5994611218467605,0.5300066675591389,0.5423326131606364
1203,glass,8,uniform,manhattan,5,0.6638317757009345,0.5911968335088076,0.5310195209965414,0.5421511604801779
1204,glass,8,uniform,manhattan,6,0.6642990654205606,0.5874433989171147,0.5323629521829052,0.5436639302650235
1205,glass,8,uniform,manhattan,7,0.6655607476635512,0.5840303975426789,0.535767745665285,0.5452896980583908
1206,glass,8,uniform,manhattan,8,0.6630841121495327,0.5772616397799957,0.5350623417887483,0.5442381314095399
1207,glass,8,uniform,manhattan,9,0.6671962616822431,0.5810658908191685,0.5384587322465245,0.5475944089862534
1208,glass,8,uniform,euclidean,2,0.6263551401869158,0.5420477660857029,0.4506214500489883,0.4589012602811359
1209,glass,8,uniform,euclidean,3,0.6469626168224301,0.5882997686853365,0.4966208013771535,0.5150343933232455
1210,glass,8,uniform,euclidean,4,0.6496728971962616,0.5946428161736917,0.51020711390176,0.5290584259804573
1211,glass,8,uniform,euclidean,5,0.6513084112149532,0.6006053686506331,0.5195028541734531,0.5380936827088462
1212,glass,8,uniform,euclidean,6,0.6526635514018692,0.6013917642964223,0.5253178702724982,0.5439266359880376
1213,glass,8,uniform,euclidean,7,0.6531308411214952,0.6026608220295889,0.5263790460900262,0.5454889104219447
1214,glass,8,uniform,euclidean,8,0.6542056074766355,0.6008869310297831,0.5303942221823347,0.5486235513128196
1215,glass,8,uniform,euclidean,9,0.6524766355140187,0.6054387617745158,0.5347501011961084,0.5535049470263304
1216,glass,8,distance,manhattan,2,0.6920093457943923,0.6792246151676775,0.5851411728511654,0.602025239277433
1217,glass,8,distance,manhattan,3,0.7060747663551402,0.6974273679349281,0.6146828405769369,0.6287826370850174
1218,glass,8,distance,manhattan,4,0.7027102803738317,0.6927871642988672,0.6127396889790399,0.6275114338058555
1219,glass,8,distance,manhattan,5,0.7019158878504673,0.679656521584799,0.6100569052027095,0.6246708037338472
1220,glass,8,distance,manhattan,6,0.7027102803738318,0.6775483636741423,0.6101519565370318,0.6235730901591083
1221,glass,8,distance,manhattan,7,0.7046728971962619,0.6870519438105198,0.6141676898053805,0.6285728239651468
1222,glass,8,distance,manhattan,8,0.7031775700934582,0.6796912794182254,0.6129476880100078,0.6264235828683499
1223,glass,8,distance,manhattan,9,0.7047196261682241,0.6870167511912384,0.6113028912388633,0.6264058322597503
1224,glass,8,distance,euclidean,2,0.6635981308411215,0.6509814184686867,0.5325092200126362,0.5536334652770543
1225,glass,8,distance,euclidean,3,0.6830373831775702,0.6742810101104455,0.5825480084831799,0.6018499436024483
1226,glass,8,distance,euclidean,4,0.6881308411214951,0.6809596482445289,0.5921385760347541,0.6113382859301656
1227,glass,8,distance,euclidean,5,0.6907943925233644,0.6978977396238334,0.6018735547021017,0.6223486605340794
1228,glass,8,distance,euclidean,6,0.6924299065420562,0.6901385530901151,0.6030567638909691,0.6215184064230954
1229,glass,8,distance,euclidean,7,0.6921028037383178,0.6930339207789653,0.6047888227964026,0.6227496218601435
1230,glass,8,distance,euclidean,8,0.6938785046728971,0.7009593934919189,0.6074729635630137,0.6271513499402048
1231,glass,8,distance,euclidean,9,0.6938317757009347,0.7034244892450584,0.6086712301918611,0.6271137313034769
1232,glass,8,sqrt-order,manhattan,2,0.6810747663551403,0.6577159151456541,0.5594056135553946,0.5778518317570569
1233,glass,8,sqrt-order,manhattan,3,0.6946261682242993,0.6706268237172613,0.6021120621655212,0.6154499099000953
1234,glass,8,sqrt-order,manhattan,4,0.6981308411214953,0.6767550139754136,0.6140630190401195,0.6255264430252543
1235,glass,8,sqrt-order,manhattan,5,0.7023831775700935,0.6796132125659129,0.6230306668745336,0.6330851559296541
1236,glass,8,sqrt-order,manhattan,6,0.7004205607476637,0.6807400233566255,0.6235345674544189,0.6338249429025855
1237,glass,8,sqrt-order,manhattan,7,0.7016822429906543,0.6794016839243434,0.6277731788078751,0.6358127310881672
1238,glass,8,sqrt-order,manhattan,8,0.7006074766355139,0.6736502103049729,0.624608774932251,0.6315146974637673
1239,glass,8,sqrt-order,manhattan,9,0.7010280373831776,0.6769082069120158,0.6290883370659447,0.6352019539106868
1240,glass,8,sqrt-order,euclidean,2,0.6589719626168222,0.6270287176509284,0.5245295911499072,0.543787860383332
1241,glass,8,sqrt-order,euclidean,3,0.6784579439252336,0.6623686361270787,0.5753018704030234,0.5932073138696768
1242,glass,8,sqrt-order,euclidean,4,0.6829906542056076,0.6685143152474493,0.5923023574283048,0.6076984213313291
1243,glass,8,sqrt-order,euclidean,5,0.685841121495327,0.6656744148454375,0.5971823663478142,0.6111007728958581
1244,glass,8,sqrt-order,euclidean,6,0.6873831775700933,0.6755452526834282,0.6063841541037281,0.6201780517558727
1245,glass,8,sqrt-order,euclidean,7,0.6866355140186916,0.6768492471794909,0.6060721466879522,0.6194153869954003
1246,glass,8,sqrt-order,euclidean,8,0.6864953271028036,0.6782790467045048,0.6088629608295455,0.6221148769266299
1247,glass,8,sqrt-order,euclidean,9,0.6868224299065422,0.6832457855438047,0.6123738131888553,0.6255510042899973
1248,glass,9,uniform,manhattan,2,0.6535981308411216,0.5764023493309057,0.4803988049886682,0.4923617329410181
1249,glass,9,uniform,manhattan,3,0.6655607476635512,0.6045048189147011,0.5194437885598343,0.5364175810960948
1250,glass,9,uniform,manhattan,4,0.6609345794392523,0.6160525130272214,0.5208709327278773,0.5380953867431558
1251,glass,9,uniform,manhattan,5,0.6608878504672896,0.6128591690278263,0.5283092322026612,0.5441531528109057
1252,glass,9,uniform,manhattan,6,0.6604205607476636,0.616812972092811,0.5251144621079231,0.5414481377744116
1253,glass,9,uniform,manhattan,7,0.6595327102803737,0.5978305222141412,0.5298982191787787,0.5438897764636753
1254,glass,9,uniform,manhattan,8,0.6564018691588787,0.6102397667897903,0.5248478478490222,0.5404553945810794
1255,glass,9,uniform,manhattan,9,0.6542990654205607,0.5978872928010969,0.5223665403322978,0.5379726157399267
1256,glass,9,uniform,euclidean,2,0.6205140186915888,0.5245054229502463,0.4342657497034833,0.4385163263724723
1257,glass,9,uniform,euclidean,3,0.6412149532710281,0.5625924650785363,0.4826624544383966,0.496498886783722
1258,glass,9,uniform,euclidean,4,0.6425233644859812,0.5727703673209131,0.4984065143376288,0.513971031418954
1259,glass,9,uniform,euclidean,5,0.650233644859813,0.5814731635666841,0.5076722494417594,0.5240385234510367
1260,glass,9,uniform,euclidean,6,0.6498598130841121,0.5810707719361248,0.5154441289832824,0.5309326119215116
1261,glass,9,uniform,euclidean,7,0.6545794392523365,0.5866432201265517,0.5239685320728877,0.5398158661545259
1262,glass,9,uniform,euclidean,8,0.6511682242990653,0.5867071114442778,0.5232929030873676,0.5397323439783543
1263,glass,9,uniform,euclidean,9,0.6532242990654206,0.5884791995626792,0.5317909993817433,0.5471254208580767
1264,glass,9,distance,manhattan,2,0.6943457943925234,0.6854048393657869,0.5768425946239013,0.5958847061210629
1265,glass,9,distance,manhattan,3,0.6985981308411213,0.67553490686924,0.6004529834146574,0.6125672123390272
1266,glass,9,distance,manhattan,4,0.7011214953271029,0.679765207685459,0.6075281026676884,0.6191551857807747
1267,glass,9,distance,manhattan,5,0.7051869158878507,0.6928045458690277,0.6205195363019639,0.6319514960292754
1268,glass,9,distance,manhattan,6,0.7010280373831776,0.6879739855708089,0.6131520461210064,0.6252894579528177
1269,glass,9,distance,manhattan,7,0.7003271028037384,0.6829077986341815,0.6162127240071886,0.6276920935963268
1270,glass,9,distance,manhattan,8,0.7018224299065422,0.6828741502529782,0.6145220085024719,0.6260671314784577
1271,glass,9,distance,manhattan,9,0.7014953271028037,0.6848362346802984,0.6150827603413276,0.6280170832916787
1272,glass,9,distance,euclidean,2,0.6587850467289721,0.6284997565919443,0.5163342744810396,0.5344866831268242
1273,glass,9,distance,euclidean,3,0.6753271028037383,0.6529811511345662,0.5683835603315426,0.5860961393534071
1274,glass,9,distance,euclidean,4,0.6807476635514019,0.6662502655401978,0.5813257207485348,0.5995249879392858
1275,glass,9,distance,euclidean,5,0.6903738317757009,0.6827472948344315,0.5983240021744346,0.6159979494395944
1276,glass,9,distance,euclidean,6,0.6856074766355141,0.6848116058481022,0.5975386555664659,0.614651293822194
1277,glass,9,distance,euclidean,7,0.6916355140186917,0.6945651340981011,0.6051473277058044,0.6228323998590617
1278,glass,9,distance,euclidean,8,0.6930841121495328,0.6948345682026617,0.6086324533117262,0.6253231407439112
1279,glass,9,distance,euclidean,9,0.6925700934579442,0.7094906800391331,0.6076409819298684,0.6268988232199092
1280,glass,9,sqrt-order,manhattan,2,0.6813551401869158,0.6526103915438555,0.5574353233141799,0.5744562361720505
1281,glass,9,sqrt-order,manhattan,3,0.7004672897196261,0.6774385118381986,0.5983828928891115,0.6134346020448969
1282,glass,9,sqrt-order,manhattan,4,0.7004205607476635,0.678699150666729,0.6055366041510217,0.6195901886822625
1283,glass,9,sqrt-order,manhattan,5,0.6989719626168224,0.6761590817319151,0.6070138964981496,0.6197725817002754
1284,glass,9,sqrt-order,manhattan,6,0.7007476635514022,0.6786174671587266,0.6094794843791054,0.6236641476307535
1285,glass,9,sqrt-order,manhattan,7,0.6969626168224299,0.6756165786146382,0.6061778784915862,0.6205714911676804
1286,glass,9,sqrt-order,manhattan,8,0.6963551401869158,0.6685508393564431,0.6047542797285511,0.6180178322486359
